   , 0
 DISMOUNT  , 2.83321334405622
 DISOBEDIENCE  , 1.22377543162212
 DISOBEDIENT  , 2.14006616349627
 DISOBEY  , 2.83321334405622
 DISORBD  , 2.83321334405622
 DISORDER  , 2.83321334405622
 DISORDERED  , 2.83321334405622
 DISORDERS  , 2.14006616349627
 DISPARAGE  , 2.14006616349627
 DISPARAGEMENT  , 2.83321334405622
 DISPARAGEMENTS  , 2.83321334405622
 DISPATCH  , 0.268263986594679
 DISPATCHD  , 1.44691898293633
 DISPATCHED  , 2.14006616349627
 DISPENSATION  , 2.83321334405622
 DISPENSE  , 1.44691898293633
 DISPENSES  , 2.83321334405622
 DISPERSE  , 2.83321334405622
 DISPERSED  , 2.14006616349627
 DISPERSEDLY  , 2.14006616349627
 DISPLACE  , 2.83321334405622
 DISPLAY  , 2.83321334405622
 DISPLAYD  , 1.73460105538811
 DISPLAYED  , 2.83321334405622
 DISPLEASE  , 2.14006616349627
 DISPLEASED  , 1.44691898293633
 DISPLEASURE  , 0.53062825106217
 DISPLEASURES  , 2.14006616349627
 DISPOSE  , 0.75377180237638
 DISPOSED  , 0.75377180237638
 DISPOSER  , 2.83321334405622
 DISPOSERS  , 2.83321334405622
 DISPOSITION  , 0.75377180237638
 DISPOSITIONS  , 2.14006616349627
 DISPOSSESS  , 2.83321334405622
 DISPOSSESSING  , 2.83321334405622
 DISPRAISE  , 1.73460105538811
 DISPRAISED  , 2.83321334405622
 DISPRAISING  , 2.83321334405622
 DISPROPORTIOND  , 2.83321334405622
 DISPROVE  , 2.83321334405622
 DISPROVED  , 2.83321334405622
 DISPROVEST  , 2.83321334405622
 DISPUTABLE  , 2.83321334405622
 DISPUTE  , 2.83321334405622
 DISPUTES  , 2.83321334405622
 DISPUTEST  , 2.83321334405622
 DISQUIET  , 2.14006616349627
 DISROBE  , 2.83321334405622
 DISS  , 2.83321334405622
 DISSEMBLE  , 1.73460105538811
 DISSEMBLED  , 2.83321334405622
 DISSEMBLER  , 2.83321334405622
 DISSEMBLING  , 0.887303195000903
 DISSEMBLY  , 2.83321334405622
 DISSENSION  , 2.83321334405622
 DISSEVER  , 2.83321334405622
 DISSEVERD  , 2.83321334405622
 DISSOLUTE  , 2.14006616349627
 DISSOLUTELY  , 2.83321334405622
 DISSOLUTION  , 2.14006616349627
 DISSOLVE  , 2.14006616349627
 DISSOLVED  , 1.44691898293633
 DISSOLVES  , 2.14006616349627
 DISSUADE  , 1.73460105538811
 DISSUADED  , 2.83321334405622
 DISTAFF  , 2.14006616349627
 DISTAFFS  , 2.83321334405622
 DISTAINS  , 2.83321334405622
 DISTANCE  , 0.887303195000903
 DISTANT  , 1.73460105538811
 DISTASTE  , 2.83321334405622
 DISTASTED  , 2.83321334405622
 DISTEMPER  , 1.44691898293633
 DISTEMPERATURE  , 2.14006616349627
 DISTEMPERATURES  , 2.83321334405622
 DISTEMPERD  , 1.73460105538811
 DISTEMPERED  , 2.83321334405622
 DISTIL  , 2.14006616349627
 DISTILLATION  , 2.83321334405622
 DISTILLD  , 1.73460105538811
 DISTILLED  , 2.14006616349627
 DISTINCT  , 2.14006616349627
 DISTINCTION  , 1.44691898293633
 DISTINCTLY  , 2.83321334405622
 DISTINGUISH  , 2.83321334405622
 DISTINGUISHD  , 2.14006616349627
 DISTINGUISHMENT  , 2.83321334405622
 DISTRACT  , 2.14006616349627
 DISTRACTED  , 1.04145387482816
 DISTRACTEDLY  , 2.83321334405622
 DISTRACTION  , 1.44691898293633
 DISTRACTIONS  , 2.83321334405622
 DISTRACTS  , 2.83321334405622
 DISTRESS  , 1.44691898293633
 DISTRESSD  , 2.83321334405622
 DISTRESSED  , 2.14006616349627
 DISTRESSES  , 2.83321334405622
 DISTRUST  , 2.83321334405622
 DISTURB  , 2.14006616349627
 DISTURBANCES  , 2.83321334405622
 DISTURBD  , 1.73460105538811
 DISTURBED  , 2.83321334405622
 DISUNITE  , 2.83321334405622
 DISVALUED  , 2.83321334405622
 DISVOUCHED  , 2.83321334405622
 DITCH  , 2.83321334405622
 DITCHD  , 2.83321334405622
 DITCHES  , 2.83321334405622
 DITTIES  , 2.83321334405622
 DITTY  , 1.73460105538811
 DIURNAL  , 2.83321334405622
 DIVE  , 2.83321334405622
 DIVERS  , 0.887303195000903
 DIVERSITY  , 2.83321334405622
 DIVERT  , 2.83321334405622
 DIVERTED  , 2.14006616349627
 DIVES  , 2.83321334405622
 DIVIDABLE  , 2.83321334405622
 DIVIDE  , 1.22377543162212
 DIVIDED  , 1.73460105538811
 DIVIDES  , 2.14006616349627
 DIVINATION  , 2.14006616349627
 DIVINE  , 0.348306694268216
 DIVINENESS  , 2.83321334405622
 DIVINER  , 2.83321334405622
 DIVINES  , 2.83321334405622
 DIVINEST  , 2.83321334405622
 DIVINITY  , 1.44691898293633
 DIVISION  , 1.44691898293633
 DIVORCE  , 1.22377543162212
 DIVORCED  , 2.83321334405622
 DIVULGE  , 2.83321334405622
 DIVULGED  , 1.73460105538811
 DIZY  , 2.83321334405622
 DIZZY  , 2.83321334405622
 DO  , 0
 DOBBIN  , 2.83321334405622
 DOBBINS  , 2.83321334405622
 DOCKD  , 2.83321334405622
 DOCKS  , 2.83321334405622
 DOCTOR  , 1.04145387482816
 DOCTORS  , 1.44691898293633
 DOCTRINE  , 1.44691898293633
 DOE  , 1.73460105538811
 DOER  , 2.83321334405622
 DOERS  , 1.73460105538811
 DOES  , 0.268263986594679
 DOEST  , 2.14006616349627
 DOFF  , 2.14006616349627
 DOG  , 0.348306694268216
 DOGAPES  , 2.83321334405622
 DOGBERRY  , 2.83321334405622
 DOGFOX  , 2.83321334405622
 DOGGD  , 2.83321334405622
 DOGGED  , 2.14006616349627
 DOGHOLE  , 2.83321334405622
 DOGOH  , 2.83321334405622
 DOGS  , 0.53062825106217
 DOGWEARY  , 2.83321334405622
 DOING  , 0.125163142954006
 DOINGS  , 2.14006616349627
 DOIT  , 1.73460105538811
 DOLE  , 0.887303195000903
 DOLEFUL  , 2.83321334405622
 DOLLAR  , 2.83321334405622
 DOLOUR  , 1.73460105538811
 DOLOURS  , 1.73460105538811
 DOLPHIN  , 2.83321334405622
 DOLPHINS  , 2.14006616349627
 DOLTS  , 2.83321334405622
 DOMESTIC  , 2.83321334405622
 DOMINATOR  , 2.83321334405622
 DOMINE  , 2.83321334405622
 DOMINEER  , 2.83321334405622
 DOMINEERING  , 2.83321334405622
 DOMINICAL  , 2.83321334405622
 DOMINION  , 2.83321334405622
 DOMINIONS  , 2.14006616349627
 DOMOST  , 2.83321334405622
 DON  , 1.73460105538811
 DONATION  , 2.14006616349627
 DONE  , 0
 DONET  , 1.73460105538811
 DONG  , 2.83321334405622
 DOOM  , 1.04145387482816
 DOOMD  , 2.14006616349627
 DOOMS  , 2.83321334405622
 DOOMSDAY  , 2.14006616349627
 DOOR  , 0.125163142954006
 DOORKEEPER  , 2.83321334405622
 DOORS  , 0.53062825106217
 DORCAS  , 2.83321334405622
 DOREUS  , 2.83321334405622
 DORICLES  , 2.83321334405622
 DORMOUSE  , 2.83321334405622
 DOROTHY  , 2.83321334405622
 DOS  , 2.83321334405622
 DOST  , 0
 DOT  , 0.635988766719997
 DOTAGE  , 2.14006616349627
 DOTARD  , 1.73460105538811
 DOTARDS  , 2.83321334405622
 DOTE  , 0.53062825106217
 DOTERS  , 2.83321334405622
 DOTES  , 1.73460105538811
 DOTH  , 0
 DOTING  , 1.44691898293633
 DOUBLE  , 0.194156014440957
 DOUBLED  , 2.83321334405622
 DOUBLEDEALER  , 2.14006616349627
 DOUBLEDEALING  , 2.83321334405622
 DOUBLEMEANING  , 2.83321334405622
 DOUBLENESS  , 2.83321334405622
 DOUBLER  , 2.83321334405622
 DOUBLET  , 0.635988766719997
 DOUBLETO  , 2.83321334405622
 DOUBLETS  , 2.83321334405622
 DOUBLING  , 2.14006616349627
 DOUBLY  , 1.73460105538811
 DOUBT  , 0
 DOUBTED  , 2.14006616349627
 DOUBTFUL  , 1.04145387482816
 DOUBTFULLY  , 2.14006616349627
 DOUBTING  , 2.83321334405622
 DOUBTLESS  , 2.83321334405622
 DOUBTS  , 1.44691898293633
 DOUGH  , 2.83321334405622
 DOUGHY  , 2.83321334405622
 DOUT  , 2.83321334405622
 DOVE  , 1.22377543162212
 DOVEDRAWN  , 2.83321334405622
 DOVES  , 1.44691898293633
 DOWAGER  , 2.83321334405622
 DOWER  , 1.44691898293633
 DOWERY  , 2.83321334405622
 DOWLE  , 2.83321334405622
 DOWN  , 0
 DOWNRIGHT  , 1.22377543162212
 DOWNWARD  , 2.14006616349627
 DOWRY  , 0.75377180237638
 DOWSABEL  , 2.83321334405622
 DOXY  , 2.83321334405622
 DOZEN  , 0.75377180237638
 DRAB  , 2.14006616349627
 DRABS  , 2.83321334405622
 DRAFF  , 2.83321334405622
 DRAG  , 2.83321334405622
 DRAGGD  , 2.83321334405622
 DRAGON  , 2.83321334405622
 DRAGONS  , 1.73460105538811
 DRAIND  , 2.83321334405622
 DRAM  , 1.22377543162212
 DRAMATIS  , 0
 DRANK  , 2.83321334405622
 DRAUGHT  , 1.44691898293633
 DRAUGHTOXEN  , 2.83321334405622
 DRAVE  , 2.14006616349627
 DRAW  , 0.0606246218164348
 DRAWER  , 2.83321334405622
 DRAWEST  , 2.83321334405622
 DRAWETH  , 2.83321334405622
 DRAWING  , 1.04145387482816
 DRAWLING  , 2.83321334405622
 DRAWN  , 0.194156014440957
 DRAWS  , 0.53062825106217
 DRAYMAN  , 2.83321334405622
 DREAD  , 0.75377180237638
 DREADFUL  , 0.53062825106217
 DREADFULLY  , 2.83321334405622
 DREADING  , 2.83321334405622
 DREADS  , 2.83321334405622
 DREAM  , 0.0606246218164348
 DREAMD  , 1.22377543162212
 DREAMED  , 2.14006616349627
 DREAMING  , 1.44691898293633
 DREAMS  , 0.75377180237638
 DREAMSHOW  , 2.83321334405622
 DREAMT  , 2.83321334405622
 DREG  , 2.83321334405622
 DREGS  , 2.14006616349627
 DRENCHD  , 2.83321334405622
 DRENCHED  , 2.83321334405622
 DRESS  , 1.22377543162212
 DRESSD  , 1.73460105538811
 DRESSED  , 1.73460105538811
 DRESSER  , 2.83321334405622
 DRESSINGS  , 2.83321334405622
 DREST  , 2.14006616349627
 DREW  , 0.635988766719997
 DRIBBLING  , 2.83321334405622
 DRIED  , 0.887303195000903
 DRIER  , 2.83321334405622
 DRIFT  , 0.887303195000903
 DRILY  , 2.83321334405622
 DRINK  , 0.125163142954006
 DRINKING  , 1.22377543162212
 DRINKINGS  , 2.83321334405622
 DRINKS  , 1.04145387482816
 DRIVE  , 0.75377180237638
 DRIVEN  , 1.04145387482816
 DRIVES  , 1.22377543162212
 DRIVEST  , 2.83321334405622
 DRIVING  , 1.73460105538811
 DRIZZLED  , 2.83321334405622
 DRIZZLES  , 2.83321334405622
 DROLLERY  , 2.83321334405622
 DROMIO  , 2.83321334405622
 DROMIOS  , 2.83321334405622
 DRONE  , 2.14006616349627
 DRONES  , 2.14006616349627
 DROOP  , 2.14006616349627
 DROOPD  , 2.83321334405622
 DROOPING  , 2.14006616349627
 DROP  , 0.194156014440957
 DROPHEIR  , 2.83321334405622
 DROPPD  , 1.73460105538811
 DROPPED  , 2.14006616349627
 DROPPETH  , 2.83321334405622
 DROPPING  , 2.14006616349627
 DROPS  , 0.75377180237638
 DROPSIED  , 2.83321334405622
 DROPSY  , 2.83321334405622
 DROSS  , 1.73460105538811
 DROUTH  , 2.83321334405622
 DROVE  , 2.14006616349627
 DROVIER  , 2.83321334405622
 DROWN  , 0.887303195000903
 DROWND  , 1.22377543162212
 DROWNED  , 0.887303195000903
 DROWNING  , 1.73460105538811
 DROWNS  , 2.14006616349627
 DROWSINESS  , 2.83321334405622
 DROWSY  , 1.22377543162212
 DRUDGE  , 1.22377543162212
 DRUG  , 2.83321334405622
 DRUGDAMND  , 2.83321334405622
 DRUGS  , 2.14006616349627
 DRUM  , 1.44691898293633
 DRUMBLE  , 2.83321334405622
 DRUMMING  , 2.83321334405622
 DRUMS  , 2.14006616349627
 DRUNK  , 0.268263986594679
 DRUNKARD  , 1.04145387482816
 DRUNKARDS  , 1.73460105538811
 DRUNKEN  , 0.887303195000903
 DRUNKENLY  , 2.83321334405622
 DRUNKENNESS  , 2.14006616349627
 DRY  , 0.125163142954006
 DRYBEATEN  , 2.83321334405622
 DRYFOOT  , 2.83321334405622
 DU  , 2.14006616349627
 DUBBED  , 2.83321334405622
 DUCAT  , 1.73460105538811
 DUCATS  , 1.04145387482816
 DUCDAME  , 2.83321334405622
 DUCHESS  , 2.14006616349627
 DUCK  , 1.44691898293633
 DUCKS  , 2.83321334405622
 DUE  , 0.435318071257845
 DUELLO  , 2.14006616349627
 DUES  , 2.83321334405622
 DUGS  , 2.83321334405622
 DUKE  , 0.348306694268216
 DUKEDOM  , 2.14006616349627
 DUKES  , 0.53062825106217
 DULCET  , 1.04145387482816
 DULCHE  , 2.83321334405622
 DULL  , 0.194156014440957
 DULLARD  , 2.83321334405622
 DULLER  , 1.73460105538811
 DULLEST  , 2.14006616349627
 DULLEYED  , 2.14006616349627
 DULLING  , 2.83321334405622
 DULLY  , 2.14006616349627
 DULNESS  , 2.14006616349627
 DULY  , 1.73460105538811
 DULZURA  , 2.83321334405622
 DUMAIN  , 2.14006616349627
 DUMB  , 0.635988766719997
 DUMBDISCOURSIVE  , 2.83321334405622
 DUMBLY  , 2.83321334405622
 DUMBNESS  , 1.73460105538811
 DUMBS  , 2.83321334405622
 DUMBSHOW  , 2.14006616349627
 DUMP  , 2.83321334405622
 DUMPS  , 2.14006616349627
 DUN  , 2.14006616349627
 DUNGEON  , 2.14006616349627
 DUNGEONS  , 2.83321334405622
 DUNGHILL  , 2.14006616349627
 DUNGHILLS  , 2.83321334405622
 DUNGY  , 2.83321334405622
 DURANCE  , 1.44691898293633
 DURING  , 1.22377543162212
 DURST  , 0.348306694268216
 DUSKY  , 2.83321334405622
 DUST  , 0.53062825106217
 DUSTY  , 2.83321334405622
 DUTCH  , 2.14006616349627
 DUTCHMAN  , 1.44691898293633
 DUTCHMANS  , 2.83321334405622
 DUTEOUS  , 2.83321334405622
 DUTIES  , 2.14006616349627
 DUTIFUL  , 2.83321334405622
 DUTY  , 0.194156014440957
 DUTYS  , 2.83321334405622
 DUTYWHAT  , 2.83321334405622
 DWARF  , 1.73460105538811
 DWARFISH  , 2.83321334405622
 DWELL  , 0.635988766719997
 DWELLING  , 1.04145387482816
 DWELLINGPLACE  , 2.83321334405622
 DWELLS  , 0.75377180237638
 DWELT  , 2.14006616349627
 DYE  , 2.83321334405622
 DYED  , 2.83321334405622
 DYING  , 1.04145387482816
 E  , 1.73460105538811
 EACH  , 0
 EAGERNESS  , 2.83321334405622
 EAGLE  , 2.14006616349627
 EAGLES  , 1.73460105538811
 EAGLESIGHTED  , 2.83321334405622
 EANING  , 2.14006616349627
 EANLINGS  , 2.83321334405622
 EAR  , 0
 EARAS  , 2.83321334405622
 EARDEAFENING  , 2.83321334405622
 EARL  , 2.14006616349627
 EARLIER  , 2.14006616349627
 EARLIEST  , 2.14006616349627
 EARLS  , 2.83321334405622
 EARLY  , 0.53062825106217
 EARN  , 2.14006616349627
 EARND  , 2.83321334405622
 EARNED  , 1.44691898293633
 EARNEST  , 0.75377180237638
 EARNESTLY  , 1.73460105538811
 EARS  , 0.0606246218164348
 EARTH  , 0
 EARTHD  , 2.83321334405622
 EARTHLIER  , 2.83321334405622
 EARTHLY  , 0.53062825106217
 EARTHQUAKE  , 1.73460105538811
 EARTHQUAKES  , 2.83321334405622
 EARTHS  , 1.44691898293633
 EARTHVEXING  , 2.83321334405622
 EARTHY  , 2.83321334405622
 EARTHYGROSS  , 2.83321334405622
 EARWAX  , 2.83321334405622
 EASE  , 0.635988766719997
 EASES  , 2.83321334405622
 EASIER  , 1.22377543162212
 EASIEST  , 2.83321334405622
 EASILIEST  , 2.83321334405622
 EASILY  , 0.435318071257845
 EASING  , 2.83321334405622
 EAST  , 0.75377180237638
 EASTERN  , 2.14006616349627
 EASY  , 0.268263986594679
 EAT  , 0.0606246218164348
 EATEN  , 0.75377180237638
 EATER  , 2.14006616349627
 EATING  , 1.44691898293633
 EATS  , 1.04145387482816
 EAVES  , 2.14006616349627
 EBB  , 1.73460105538811
 EBBD  , 2.83321334405622
 EBBING  , 2.83321334405622
 EBBS  , 2.14006616349627
 EBONCOLOURED  , 2.83321334405622
 EBONY  , 2.14006616349627
 ECHE  , 2.83321334405622
 ECHO  , 1.73460105538811
 ECHOES  , 2.83321334405622
 ECSTASY  , 1.44691898293633
 EDGE  , 0.53062825106217
 EDICT  , 1.44691898293633
 EDIFICE  , 2.14006616349627
 EDIFIED  , 2.83321334405622
 EDIFIES  , 2.83321334405622
 EDITION  , 2.83321334405622
 EDUCATE  , 2.83321334405622
 EDUCATION  , 1.44691898293633
 EDWARD  , 2.83321334405622
 EEL  , 2.14006616349627
 EELS  , 2.83321334405622
 EEN  , 1.22377543162212
 EER  , 0.348306694268216
 EERREMAINING  , 2.83321334405622
 EFFECT  , 0.194156014440957
 EFFECTED  , 2.14006616349627
 EFFECTLESS  , 2.83321334405622
 EFFECTS  , 0.887303195000903
 EFFECTUAL  , 2.14006616349627
 EFFEMINATE  , 2.14006616349627
 EFFIGIES  , 2.83321334405622
 EFFUSION  , 2.83321334405622
 EFTEST  , 2.83321334405622
 EFTSOONS  , 2.83321334405622
 EGEUS  , 2.83321334405622
 EGG  , 1.73460105538811
 EGGS  , 1.73460105538811
 EGGSHELLS  , 2.83321334405622
 EGLAMOUR  , 2.83321334405622
 EGLANTINE  , 2.14006616349627
 EGREGIOUS  , 2.14006616349627
 EGRESS  , 2.83321334405622
 EGYPT  , 2.14006616349627
 EGYPTIAN  , 2.14006616349627
 EGYPTIANS  , 2.83321334405622
 EIGHT  , 1.04145387482816
 EIGHTEEN  , 2.14006616349627
 EITHER  , 0.0606246218164348
 EITHERS  , 2.83321334405622
 EKE  , 1.22377543162212
 ELBOW  , 1.44691898293633
 ELBOWS  , 2.14006616349627
 ELD  , 1.73460105538811
 ELDER  , 0.435318071257845
 ELDERS  , 2.83321334405622
 ELDEST  , 0.75377180237638
 ELDST  , 2.83321334405622
 ELECTED  , 1.73460105538811
 ELECTION  , 1.22377543162212
 ELEGANCY  , 2.83321334405622
 ELEGIES  , 2.14006616349627
 ELEMENT  , 1.73460105538811
 ELEMENTS  , 1.22377543162212
 ELEPHANT  , 2.14006616349627
 ELEVATED  , 2.83321334405622
 ELEVEN  , 0.635988766719997
 ELF  , 2.83321334405622
 ELL  , 2.83321334405622
 ELM  , 2.14006616349627
 ELOQUENCE  , 1.44691898293633
 ELOQUENT  , 2.83321334405622
 ELSE  , 0
 ELSEWHERE  , 2.14006616349627
 ELVES  , 1.73460105538811
 ELYSIUM  , 1.73460105538811
 EM  , 0.53062825106217
 EMBARK  , 2.83321334405622
 EMBARKD  , 2.14006616349627
 EMBARKED  , 2.83321334405622
 EMBARKS  , 2.83321334405622
 EMBASSAGE  , 2.14006616349627
 EMBASSIES  , 2.83321334405622
 EMBASSY  , 1.22377543162212
 EMBATTLED  , 2.83321334405622
 EMBELLISHED  , 2.83321334405622
 EMBEREVES  , 2.83321334405622
 EMBLEM  , 2.83321334405622
 EMBODIED  , 2.83321334405622
 EMBOLDEND  , 2.14006616349627
 EMBOSSD  , 2.83321334405622
 EMBOSSED  , 2.14006616349627
 EMBOWELLD  , 2.83321334405622
 EMBRACE  , 0.194156014440957
 EMBRACED  , 1.04145387482816
 EMBRACEMENT  , 2.14006616349627
 EMBRACEMENTS  , 1.44691898293633
 EMBRACES  , 2.14006616349627
 EMBRACING  , 1.73460105538811
 EMBRASURES  , 2.83321334405622
 EMBROIDERY  , 2.83321334405622
 EMERALD  , 2.83321334405622
 EMILIA  , 2.83321334405622
 EMINENCE  , 2.83321334405622
 EMINENT  , 1.73460105538811
 EMMENCE  , 2.83321334405622
 EMMEW  , 2.83321334405622
 EMPALE  , 2.83321334405622
 EMPEROR  , 1.04145387482816
 EMPERORS  , 2.14006616349627
 EMPERY  , 2.83321334405622
 EMPIRE  , 1.73460105538811
 EMPIRICS  , 2.83321334405622
 EMPLOY  , 0.75377180237638
 EMPLOYD  , 1.04145387482816
 EMPLOYED  , 2.83321334405622
 EMPLOYER  , 2.83321334405622
 EMPLOYMENT  , 0.75377180237638
 EMPLOYMENTS  , 2.83321334405622
 EMPOISON  , 2.83321334405622
 EMPRESS  , 2.14006616349627
 EMPTIES  , 2.83321334405622
 EMPTINESS  , 2.83321334405622
 EMPTY  , 0.348306694268216
 EMPTYING  , 2.83321334405622
 EMULATE  , 2.83321334405622
 EMULATION  , 2.14006616349627
 EMULATOR  , 2.83321334405622
 EMULOUS  , 2.83321334405622
 ENACT  , 2.83321334405622
 ENACTED  , 2.83321334405622
 ENAMELLD  , 2.83321334405622
 ENAMELLED  , 2.14006616349627
 ENAMOURD  , 2.83321334405622
 ENAMOURED  , 2.83321334405622
 ENCERTAINTIES  , 2.83321334405622
 ENCHAFED  , 2.83321334405622
 ENCHANT  , 2.83321334405622
 ENCHANTED  , 1.73460105538811
 ENCHANTING  , 1.73460105538811
 ENCHANTINGLY  , 2.83321334405622
 ENCHANTMENT  , 2.14006616349627
 ENCHANTS  , 2.14006616349627
 ENCIRCLE  , 2.83321334405622
 ENCLOSED  , 2.14006616349627
 ENCOMPASSED  , 2.83321334405622
 ENCOUNTER  , 0.348306694268216
 ENCOUNTERD  , 2.14006616349627
 ENCOUNTERED  , 1.73460105538811
 ENCOUNTERERS  , 2.83321334405622
 ENCOUNTERING  , 2.83321334405622
 ENCOUNTERS  , 1.22377543162212
 ENCOURAGE  , 1.73460105538811
 ENCOURAGEMENT  , 2.83321334405622
 END  , 0
 ENDAMAGE  , 2.83321334405622
 ENDANGER  , 2.14006616349627
 ENDEAVOR  , 2.83321334405622
 ENDEAVORS  , 2.83321334405622
 ENDEAVOUR  , 1.04145387482816
 ENDEAVOURS  , 1.73460105538811
 ENDED  , 0.75377180237638
 ENDING  , 1.22377543162212
 ENDINGS  , 2.83321334405622
 ENDLESS  , 1.73460105538811
 ENDOWD  , 2.83321334405622
 ENDOWED  , 2.83321334405622
 ENDOWMENTS  , 2.14006616349627
 ENDOWS  , 2.83321334405622
 ENDS  , 0.53062825106217
 ENDUE  , 2.83321334405622
 ENDUED  , 2.14006616349627
 ENDURANCE  , 2.14006616349627
 ENDURE  , 0.435318071257845
 ENDURED  , 1.22377543162212
 ENDUREST  , 2.83321334405622
 ENDURING  , 2.83321334405622
 ENDWHAT  , 2.83321334405622
 ENDYMION  , 2.83321334405622
 ENEMIES  , 0.53062825106217
 ENEMY  , 0.268263986594679
 ENEMYS  , 2.83321334405622
 ENFEEBLES  , 2.83321334405622
 ENFOLD  , 2.83321334405622
 ENFOLDINGS  , 2.83321334405622
 ENFORCE  , 0.635988766719997
 ENFORCED  , 0.887303195000903
 ENFORCEMENT  , 2.14006616349627
 ENFORCEST  , 2.83321334405622
 ENFRANCHISE  , 2.14006616349627
 ENFRANCHISED  , 1.73460105538811
 ENFREED  , 2.83321334405622
 ENFREEDOMING  , 2.83321334405622
 ENGAGE  , 2.83321334405622
 ENGAGED  , 0.887303195000903
 ENGAGING  , 2.83321334405622
 ENGENDERD  , 2.14006616349627
 ENGENDERING  , 2.83321334405622
 ENGENDERS  , 2.14006616349627
 ENGILDS  , 2.83321334405622
 ENGINE  , 1.73460105538811
 ENGINER  , 2.83321334405622
 ENGINES  , 2.83321334405622
 ENGLAND  , 1.04145387482816
 ENGLISH  , 1.44691898293633
 ENGLISHED  , 2.83321334405622
 ENGLISHMAN  , 2.14006616349627
 ENGRAVED  , 2.83321334405622
 ENGROSSED  , 2.83321334405622
 ENGROSSEST  , 2.83321334405622
 ENIGMA  , 2.83321334405622
 ENIGMATICAL  , 2.83321334405622
 ENJOIN  , 2.14006616349627
 ENJOIND  , 1.22377543162212
 ENJOINED  , 2.14006616349627
 ENJOINETH  , 2.83321334405622
 ENJOY  , 0.635988766719997
 ENJOYD  , 2.83321334405622
 ENJOYED  , 2.14006616349627
 ENJOYING  , 1.73460105538811
 ENJOYS  , 2.83321334405622
 ENKINDLED  , 2.83321334405622
 ENLARD  , 2.83321334405622
 ENLARGE  , 2.14006616349627
 ENLARGEMENT  , 2.14006616349627
 ENLARGETH  , 2.83321334405622
 ENMITY  , 1.44691898293633
 ENNOBLED  , 2.83321334405622
 ENOUGH  , 0
 ENOUGHWILL  , 2.83321334405622
 ENOW  , 2.83321334405622
 ENRAGE  , 2.83321334405622
 ENRAGED  , 1.73460105538811
 ENRAPT  , 2.83321334405622
 ENRICH  , 1.73460105538811
 ENRICHD  , 2.14006616349627
 ENRICHED  , 2.14006616349627
 ENRINGS  , 2.83321334405622
 ENROBE  , 2.83321334405622
 ENROBED  , 2.83321334405622
 ENROLLED  , 2.14006616349627
 ENSCONCE  , 2.14006616349627
 ENSCONCING  , 2.83321334405622
 ENSHIELD  , 2.83321334405622
 ENSIGN  , 2.83321334405622
 ENSKYD  , 2.83321334405622
 ENSUE  , 1.04145387482816
 ENSUES  , 1.73460105538811
 ENSUING  , 1.44691898293633
 ENTAIL  , 2.83321334405622
 ENTAME  , 2.83321334405622
 ENTER  , 0
 ENTERD  , 1.22377543162212
 ENTERED  , 1.73460105538811
 ENTERING  , 2.14006616349627
 ENTERPRISE  , 1.04145387482816
 ENTERS  , 1.73460105538811
 ENTERTAIN  , 0.435318071257845
 ENTERTAIND  , 1.73460105538811
 ENTERTAINED  , 1.44691898293633
 ENTERTAINER  , 2.83321334405622
 ENTERTAINEST  , 2.83321334405622
 ENTERTAINING  , 2.83321334405622
 ENTERTAINMENT  , 0.435318071257845
 ENTERTAINMENTS  , 2.83321334405622
 ENTERTAINST  , 2.83321334405622
 ENTERTAINT  , 2.83321334405622
 ENTHRALLD  , 2.83321334405622
 ENTHRALLED  , 1.73460105538811
 ENTHRONED  , 2.14006616349627
 ENTICE  , 2.14006616349627
 ENTICEMENTS  , 2.83321334405622
 ENTICETH  , 2.83321334405622
 ENTIRE  , 2.14006616349627
 ENTIRELY  , 1.22377543162212
 ENTITLE  , 2.14006616349627
 ENTITLED  , 2.83321334405622
 ENTITLING  , 2.83321334405622
 ENTOMB  , 2.83321334405622
 ENTRAILS  , 2.14006616349627
 ENTRANCE  , 1.04145387482816
 ENTRANCED  , 2.83321334405622
 ENTRANCES  , 2.83321334405622
 ENTRAP  , 1.73460105538811
 ENTREASURED  , 2.83321334405622
 ENTREAT  , 0.125163142954006
 ENTREATED  , 1.73460105538811
 ENTREATIES  , 1.73460105538811
 ENTREATING  , 2.83321334405622
 ENTREATS  , 2.14006616349627
 ENTREATY  , 1.44691898293633
 ENTRENCHED  , 2.83321334405622
 ENTWIST  , 2.83321334405622
 ENVELOPE  , 2.83321334405622
 ENVENOMS  , 2.83321334405622
 ENVIES  , 2.83321334405622
 ENVIOUS  , 1.04145387482816
 ENVIRON  , 2.83321334405622
 ENVIRONED  , 2.83321334405622
 ENVY  , 0.635988766719997
 ENVYS  , 2.83321334405622
 ENWOMBED  , 2.83321334405622
 ENWRAPS  , 2.83321334405622
 EO  , 2.83321334405622
 EPHESIAN  , 2.83321334405622
 EPHESUS  , 2.14006616349627
 EPICUREAN  , 2.83321334405622
 EPIDAMNUM  , 2.83321334405622
 EPIDAURUS  , 2.83321334405622
 EPIGRAM  , 2.83321334405622
 EPILOGUE  , 1.22377543162212
 EPILOGUES  , 2.83321334405622
 EPISTLES  , 2.83321334405622
 EPISTROPHUS  , 2.83321334405622
 EPITAPH  , 1.04145387482816
 EPITAPHS  , 2.14006616349627
 EPITHET  , 2.14006616349627
 EPITHETON  , 2.83321334405622
